run_id,rsi_period,stoch_period_k,stoch_period_d,ema_filter_period,rsi_buy_threshold,stoch_buy_threshold,stop_loss_pct,take_profit_pct,leverage,status,windows,net_return_pct_avg,net_return_pct_min,net_return_pct_max,sharpe_avg,max_drawdown_avg,win_rate_avg,profit_factor_avg,sortino_avg,total_trades_sum,total_trades_avg,rank
819,16,14,5,200,0.2,20.0,0.015,0.1,5,ok,1,-13.12,-13.12,-13.12,-9.75,12.22,12.5,0.07,-63447.77,8,8.0,852
91,8,12,5,100,0.3,25.0,0.03,0.05,5,ok,1,-13.31,-13.31,-13.31,-1.05,19.86,33.3,0.67,-43920.78,15,15.0,853
176,10,8,3,100,0.3,15.0,0.03,0.05,5,ok,1,-13.37,-13.37,-13.37,-1.05,19.92,33.3,0.67,-36644.94,15,15.0,854
341,10,16,5,200,0.25,25.0,0.03,0.05,5,ok,1,-13.43,-13.43,-13.43,-1.05,20.04,33.3,0.67,-51834.6,15,15.0,855
221,10,10,3,200,0.25,25.0,0.03,0.05,5,ok,1,-13.43,-13.43,-13.43,-1.05,20.05,33.3,0.67,-44764.38,15,15.0,856
151,8,16,3,200,0.2,25.0,0.03,0.05,5,ok,1,-13.48,-13.48,-13.48,-1.05,20.09,33.3,0.67,-50459.8,15,15.0,857
31,8,8,5,200,0.2,25.0,0.03,0.05,5,ok,1,-13.49,-13.49,-13.49,-1.05,20.1,33.3,0.67,-34681.84,15,15.0,858
170,8,16,5,200,0.3,15.0,0.015,0.05,3,ok,1,-13.7,-13.7,-13.7,-2.4,13.15,14.3,0.38,-45825.18,21,21.0,859
691,16,8,3,100,0.3,25.0,0.03,0.05,5,ok,1,-13.74,-13.74,-13.74,-1.4,10.71,25.0,0.59,-6.15,12,12.0,860
731,16,10,3,150,0.3,25.0,0.03,0.05,5,ok,1,-13.74,-13.74,-13.74,-1.4,10.71,25.0,0.59,-6.15,12,12.0,861
811,16,14,5,100,0.3,25.0,0.03,0.05,5,ok,1,-13.74,-13.74,-13.74,-1.4,10.71,25.0,0.59,-6.15,12,12.0,862
851,16,16,5,150,0.3,25.0,0.03,0.05,5,ok,1,-13.74,-13.74,-13.74,-1.4,10.71,25.0,0.59,-6.15,12,12.0,863
651,14,14,5,200,0.3,25.0,0.03,0.05,5,ok,1,-13.75,-13.75,-13.75,-1.4,10.72,25.0,0.59,-6.15,12,12.0,864
142,8,16,3,100,0.3,20.0,0.025,0.075,3,ok,1,-13.75,-13.75,-13.75,-2.96,14.11,16.7,0.32,-80236.65,12,12.0,865
611,14,12,5,150,0.3,25.0,0.03,0.05,5,ok,1,-13.75,-13.75,-13.75,-1.4,10.72,25.0,0.59,-6.15,12,12.0,866
571,14,10,5,100,0.3,25.0,0.03,0.05,5,ok,1,-13.75,-13.75,-13.75,-1.4,10.72,25.0,0.59,-6.15,12,12.0,867
72,8,12,3,100,0.25,20.0,0.025,0.075,3,ok,1,-13.76,-13.76,-13.76,-2.96,14.11,16.7,0.32,-82105.95,12,12.0,868
22,8,8,5,100,0.3,20.0,0.025,0.075,3,ok,1,-13.76,-13.76,-13.76,-2.96,14.11,16.7,0.32,-83039.32,12,12.0,869
252,10,12,3,200,0.15,20.0,0.025,0.075,3,ok,1,-13.8,-13.8,-13.8,-2.96,12.52,16.7,0.32,-81083.23,12,12.0,870
501,12,16,5,100,0.25,25.0,0.03,0.05,5,ok,1,-13.8,-13.8,-13.8,-1.4,10.72,25.0,0.59,-6.15,12,12.0,871
212,10,10,3,150,0.15,20.0,0.025,0.075,3,ok,1,-13.8,-13.8,-13.8,-2.96,12.52,16.7,0.32,-81083.23,12,12.0,872
421,12,12,3,150,0.25,25.0,0.03,0.05,5,ok,1,-13.8,-13.8,-13.8,-1.4,10.72,25.0,0.59,-6.15,12,12.0,873
172,10,8,3,100,0.15,20.0,0.025,0.075,3,ok,1,-13.8,-13.8,-13.8,-2.96,12.52,16.7,0.32,-81083.23,12,12.0,874
292,10,14,5,100,0.15,20.0,0.025,0.075,3,ok,1,-13.8,-13.8,-13.8,-2.96,12.52,16.7,0.32,-81083.23,12,12.0,875
332,10,16,5,150,0.15,20.0,0.025,0.075,3,ok,1,-13.8,-13.8,-13.8,-2.96,12.52,16.7,0.32,-81083.23,12,12.0,876
381,12,10,3,100,0.25,25.0,0.03,0.05,5,ok,1,-13.8,-13.8,-13.8,-1.4,10.72,25.0,0.59,-6.15,12,12.0,877
1066,24,10,3,100,0.25,15.0,0.03,0.05,5,ok,1,-14.45,-14.45,-14.45,-1.91,12.79,30.0,0.49,-75263.02,10,10.0,878
1146,24,14,3,200,0.25,15.0,0.03,0.05,5,ok,1,-14.45,-14.45,-14.45,-1.91,12.79,30.0,0.49,-75263.02,10,10.0,879
1106,24,12,3,150,0.25,15.0,0.03,0.05,5,ok,1,-14.45,-14.45,-14.45,-1.91,12.79,30.0,0.49,-75263.02,10,10.0,880
1186,24,16,5,100,0.25,15.0,0.03,0.05,5,ok,1,-14.45,-14.45,-14.45,-1.91,12.79,30.0,0.49,-75263.02,10,10.0,881
576,14,10,5,150,0.3,15.0,0.03,0.05,5,ok,1,-14.6,-14.6,-14.6,-1.91,11.79,30.0,0.49,-46827.33,10,10.0,882
736,16,10,3,200,0.3,15.0,0.03,0.05,5,ok,1,-14.65,-14.65,-14.65,-1.91,11.8,30.0,0.49,-52537.48,10,10.0,883
1184,24,16,5,100,0.15,30.0,0.015,0.1,5,ok,1,-14.91,-14.91,-14.91,-10.52,14.01,11.1,0.06,-96380.16,9,9.0,884
1144,24,14,3,200,0.15,30.0,0.015,0.1,5,ok,1,-14.91,-14.91,-14.91,-10.52,14.01,11.1,0.06,-96380.16,9,9.0,885
1104,24,12,3,150,0.15,30.0,0.015,0.1,5,ok,1,-14.91,-14.91,-14.91,-10.52,14.01,11.1,0.06,-96380.16,9,9.0,886
1064,24,10,3,100,0.15,30.0,0.015,0.1,5,ok,1,-14.91,-14.91,-14.91,-10.52,14.01,11.1,0.06,-96380.16,9,9.0,887
544,14,8,5,200,0.15,30.0,0.015,0.1,5,ok,1,-14.91,-14.91,-14.91,-10.52,14.05,11.1,0.06,-59129.11,9,9.0,888
664,14,16,3,200,0.15,30.0,0.015,0.1,5,ok,1,-14.92,-14.92,-14.92,-10.52,14.06,11.1,0.06,-64728.54,9,9.0,889
624,14,14,3,150,0.15,30.0,0.015,0.1,5,ok,1,-14.92,-14.92,-14.92,-10.52,14.06,11.1,0.06,-64728.54,9,9.0,890
584,14,12,3,100,0.15,30.0,0.015,0.1,5,ok,1,-14.92,-14.92,-14.92,-10.52,14.06,11.1,0.06,-64728.54,9,9.0,891
894,20,10,3,100,0.2,30.0,0.015,0.1,5,ok,1,-14.93,-14.93,-14.93,-10.52,14.07,11.1,0.06,-57570.48,9,9.0,892
974,20,14,3,200,0.2,30.0,0.015,0.1,5,ok,1,-14.94,-14.94,-14.94,-10.52,14.08,11.1,0.06,-64893.53,9,9.0,893
1014,20,16,5,100,0.2,30.0,0.015,0.1,5,ok,1,-14.94,-14.94,-14.94,-10.52,14.08,11.1,0.06,-64893.53,9,9.0,894
934,20,12,3,150,0.2,30.0,0.015,0.1,5,ok,1,-14.94,-14.94,-14.94,-10.52,14.08,11.1,0.06,-64893.53,9,9.0,895
1054,24,8,5,150,0.2,30.0,0.015,0.1,5,ok,1,-14.96,-14.96,-14.96,-10.52,14.07,11.1,0.06,-64038.63,9,9.0,896
1094,24,10,5,200,0.2,30.0,0.015,0.1,5,ok,1,-14.96,-14.96,-14.96,-10.52,14.07,11.1,0.06,-64038.63,9,9.0,897
1174,24,16,3,150,0.2,30.0,0.015,0.1,5,ok,1,-14.97,-14.97,-14.97,-10.52,14.07,11.1,0.06,-63202.17,9,9.0,898
1134,24,14,3,100,0.2,30.0,0.015,0.1,5,ok,1,-14.97,-14.97,-14.97,-10.52,14.07,11.1,0.06,-63202.17,9,9.0,899
1129,24,12,5,200,0.25,20.0,0.015,0.1,5,ok,1,-15.11,-15.11,-15.11,-10.52,14.25,11.1,0.06,-55383.15,9,9.0,900
1089,24,10,5,150,0.25,20.0,0.015,0.1,5,ok,1,-15.11,-15.11,-15.11,-10.52,14.25,11.1,0.06,-55383.15,9,9.0,901
1169,24,16,3,100,0.25,20.0,0.015,0.1,5,ok,1,-15.11,-15.11,-15.11,-10.52,14.25,11.1,0.06,-55383.15,9,9.0,902
309,10,16,3,100,0.15,20.0,0.015,0.1,5,ok,1,-15.18,-15.18,-15.18,-10.52,14.32,11.1,0.06,-65411.71,9,9.0,903
269,10,12,5,200,0.15,20.0,0.015,0.1,5,ok,1,-15.18,-15.18,-15.18,-10.52,14.32,11.1,0.06,-65411.71,9,9.0,904
229,10,10,5,150,0.15,20.0,0.015,0.1,5,ok,1,-15.18,-15.18,-15.18,-10.52,14.32,11.1,0.06,-65411.71,9,9.0,905
889,20,8,5,200,0.25,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.33,11.1,0.06,-64275.71,9,9.0,906
929,20,12,3,100,0.25,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.33,11.1,0.06,-64275.71,9,9.0,907
969,20,14,3,150,0.25,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.34,11.1,0.06,-66545.75,9,9.0,908
1009,20,16,3,200,0.25,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.34,11.1,0.06,-66545.75,9,9.0,909
659,14,16,3,150,0.2,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.34,11.1,0.06,-66545.75,9,9.0,910
539,14,8,5,150,0.2,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.33,11.1,0.06,-64275.71,9,9.0,911
619,14,14,3,100,0.2,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.34,11.1,0.06,-66545.75,9,9.0,912
579,14,10,5,200,0.2,20.0,0.015,0.1,5,ok,1,-15.2,-15.2,-15.2,-10.52,14.33,11.1,0.06,-64275.71,9,9.0,913
1079,24,10,3,200,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,914
1159,24,14,5,150,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.35,11.1,0.06,-68594.25,9,9.0,915
879,20,8,5,100,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,916
809,16,14,5,100,0.25,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.35,11.1,0.06,-68594.25,9,9.0,917
1199,24,16,5,200,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.35,11.1,0.06,-68594.25,9,9.0,918
959,20,12,5,200,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,919
999,20,16,3,100,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.35,11.1,0.06,-68594.25,9,9.0,920
919,20,10,5,150,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,921
689,16,8,3,100,0.25,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,922
849,16,16,5,150,0.25,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.35,11.1,0.06,-68594.25,9,9.0,923
1119,24,12,5,100,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,924
729,16,10,3,150,0.25,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,925
769,16,12,3,200,0.25,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,926
1039,24,8,3,150,0.3,20.0,0.015,0.1,5,ok,1,-15.21,-15.21,-15.21,-10.52,14.34,11.1,0.06,-65166.0,9,9.0,927
702,16,8,3,200,0.3,20.0,0.025,0.075,3,ok,1,-15.77,-15.77,-15.77,-3.25,14.53,15.4,0.29,-78386.57,13,13.0,928
822,16,14,5,200,0.3,20.0,0.025,0.075,3,ok,1,-15.78,-15.78,-15.78,-3.25,14.54,15.4,0.29,-88459.82,13,13.0,929
782,16,12,5,150,0.3,20.0,0.025,0.075,3,ok,1,-15.8,-15.8,-15.8,-3.25,14.54,15.4,0.29,-92253.45,13,13.0,930
742,16,10,5,100,0.3,20.0,0.025,0.075,3,ok,1,-15.8,-15.8,-15.8,-3.25,14.54,15.4,0.29,-92253.45,13,13.0,931
262,10,12,5,100,0.3,20.0,0.025,0.075,3,ok,1,-15.81,-15.81,-15.81,-3.25,14.6,15.4,0.29,-85808.32,13,13.0,932
272,10,12,5,200,0.25,20.0,0.025,0.075,3,ok,1,-15.82,-15.82,-15.82,-3.25,14.58,15.4,0.29,-84289.72,13,13.0,933
672,14,16,5,100,0.25,20.0,0.025,0.075,3,ok,1,-15.82,-15.82,-15.82,-3.25,14.57,15.4,0.29,-90349.18,13,13.0,934
82,8,12,3,200,0.2,20.0,0.025,0.075,3,ok,1,-15.82,-15.82,-15.82,-3.25,14.58,15.4,0.29,-84289.72,13,13.0,935
552,14,10,3,100,0.25,20.0,0.025,0.075,3,ok,1,-15.82,-15.82,-15.82,-3.25,14.57,15.4,0.29,-90349.18,13,13.0,936
632,14,14,3,200,0.25,20.0,0.025,0.075,3,ok,1,-15.82,-15.82,-15.82,-3.25,14.57,15.4,0.29,-90349.18,13,13.0,937
2,8,8,3,100,0.2,20.0,0.025,0.075,3,ok,1,-15.82,-15.82,-15.82,-3.25,14.57,15.4,0.29,-84909.37,13,13.0,938
592,14,12,3,150,0.25,20.0,0.025,0.075,3,ok,1,-15.82,-15.82,-15.82,-3.25,14.57,15.4,0.29,-90349.18,13,13.0,939
42,8,10,3,150,0.2,20.0,0.025,0.075,3,ok,1,-15.84,-15.84,-15.84,-3.25,14.58,15.4,0.29,-91738.83,13,13.0,940
232,10,10,5,150,0.25,20.0,0.025,0.075,3,ok,1,-15.84,-15.84,-15.84,-3.25,14.58,15.4,0.29,-91738.83,13,13.0,941
192,10,8,5,100,0.25,20.0,0.025,0.075,3,ok,1,-15.84,-15.84,-15.84,-3.25,14.59,15.4,0.29,-84869.43,13,13.0,942
362,12,8,5,100,0.2,20.0,0.025,0.075,3,ok,1,-15.85,-15.85,-15.85,-3.25,14.61,15.4,0.29,-77425.26,13,13.0,943
442,12,12,5,200,0.2,20.0,0.025,0.075,3,ok,1,-15.86,-15.86,-15.86,-3.25,14.62,15.4,0.29,-85112.2,13,13.0,944
482,12,16,3,100,0.2,20.0,0.025,0.075,3,ok,1,-15.86,-15.86,-15.86,-3.25,14.62,15.4,0.29,-85112.2,13,13.0,945
402,12,10,5,150,0.2,20.0,0.025,0.075,3,ok,1,-15.86,-15.86,-15.86,-3.25,14.62,15.4,0.29,-85112.2,13,13.0,946
502,12,16,5,100,0.3,20.0,0.025,0.075,3,ok,1,-15.86,-15.86,-15.86,-3.25,14.61,15.4,0.29,-104425.49,13,13.0,947
462,12,14,3,200,0.3,20.0,0.025,0.075,3,ok,1,-15.86,-15.86,-15.86,-3.25,14.61,15.4,0.29,-106596.68,13,13.0,948
32,8,8,5,200,0.25,20.0,0.025,0.075,3,ok,1,-15.87,-15.87,-15.87,-3.25,14.62,15.4,0.29,-79799.66,13,13.0,949
342,10,16,5,200,0.3,20.0,0.025,0.075,3,ok,1,-15.88,-15.88,-15.88,-3.25,14.63,15.4,0.29,-84229.38,13,13.0,950
152,8,16,3,200,0.25,20.0,0.025,0.075,3,ok,1,-15.89,-15.89,-15.89,-3.25,14.64,15.4,0.29,-87571.57,13,13.0,951
112,8,14,3,150,0.25,20.0,0.025,0.075,3,ok,1,-15.9,-15.9,-15.9,-3.25,14.64,15.4,0.29,-101876.79,13,13.0,952
306,10,14,5,200,0.25,15.0,0.03,0.05,5,ok,1,-15.91,-15.91,-15.91,-1.54,22.36,30.8,0.57,-52808.44,13,13.0,953
302,10,14,5,150,0.3,20.0,0.025,0.075,3,ok,1,-15.91,-15.91,-15.91,-3.25,14.65,15.4,0.29,-79676.14,13,13.0,954
261,10,12,5,100,0.25,25.0,0.03,0.05,5,ok,1,-16.04,-16.04,-16.04,-1.54,14.07,30.8,0.56,-53267.56,13,13.0,955
301,10,14,5,150,0.25,25.0,0.03,0.05,5,ok,1,-16.04,-16.04,-16.04,-1.54,14.07,30.8,0.56,-53267.56,13,13.0,956
491,12,16,3,150,0.3,25.0,0.03,0.05,5,ok,1,-16.05,-16.05,-16.05,-1.54,14.08,30.8,0.56,-44984.91,13,13.0,957
181,10,8,3,150,0.25,25.0,0.03,0.05,5,ok,1,-16.05,-16.05,-16.05,-1.54,14.09,30.8,0.56,-44561.17,13,13.0,958
371,12,8,5,150,0.3,25.0,0.03,0.05,5,ok,1,-16.05,-16.05,-16.05,-1.54,14.08,30.8,0.56,-44984.91,13,13.0,959
451,12,14,3,100,0.3,25.0,0.03,0.05,5,ok,1,-16.05,-16.05,-16.05,-1.54,14.08,30.8,0.56,-44984.91,13,13.0,960
291,10,14,3,200,0.3,25.0,0.03,0.05,5,ok,1,-16.06,-16.06,-16.06,-1.54,14.08,30.8,0.56,-62085.73,13,13.0,961
411,12,10,5,200,0.3,25.0,0.03,0.05,5,ok,1,-16.06,-16.06,-16.06,-1.54,14.08,30.8,0.56,-41573.27,13,13.0,962
61,8,10,5,150,0.25,25.0,0.03,0.05,5,ok,1,-16.08,-16.08,-16.08,-1.54,14.1,30.8,0.56,-57123.82,13,13.0,963
251,10,12,3,150,0.3,25.0,0.03,0.05,5,ok,1,-16.08,-16.08,-16.08,-1.54,14.08,30.8,0.56,-44391.46,13,13.0,964
101,8,12,5,200,0.25,25.0,0.03,0.05,5,ok,1,-16.08,-16.08,-16.08,-1.54,14.1,30.8,0.56,-59401.24,13,13.0,965
71,8,12,3,100,0.2,25.0,0.03,0.05,5,ok,1,-16.09,-16.09,-16.09,-1.54,14.08,30.8,0.56,-51738.83,13,13.0,966
111,8,14,3,150,0.2,25.0,0.03,0.05,5,ok,1,-16.09,-16.09,-16.09,-1.54,14.08,30.8,0.56,-51738.83,13,13.0,967
536,14,8,5,100,0.3,15.0,0.03,0.05,5,ok,1,-16.27,-16.27,-16.27,-1.54,13.53,30.8,0.56,-48600.83,13,13.0,968
74,8,12,3,100,0.3,30.0,0.015,0.1,5,ok,1,-16.91,-16.91,-16.91,-11.24,16.11,10.0,0.05,-60202.94,10,10.0,969
4,8,8,3,100,0.25,30.0,0.015,0.1,5,ok,1,-16.91,-16.91,-16.91,-11.24,16.11,10.0,0.05,-58281.66,10,10.0,970
194,10,8,5,100,0.3,30.0,0.015,0.1,5,ok,1,-16.91,-16.91,-16.91,-11.24,16.1,10.0,0.05,-58876.41,10,10.0,971
314,10,16,3,100,0.3,30.0,0.015,0.1,5,ok,1,-16.92,-16.92,-16.92,-11.24,16.11,10.0,0.05,-68718.17,10,10.0,972
124,8,14,5,100,0.25,30.0,0.015,0.1,5,ok,1,-16.92,-16.92,-16.92,-11.24,16.12,10.0,0.05,-70358.73,10,10.0,973
744,16,10,5,150,0.15,30.0,0.015,0.1,5,ok,1,-17.0,-17.0,-17.0,-11.24,16.15,10.0,0.05,-57213.74,10,10.0,974
704,16,8,5,100,0.15,30.0,0.015,0.1,5,ok,1,-17.0,-17.0,-17.0,-11.24,16.15,10.0,0.05,-57213.74,10,10.0,975
1084,24,10,5,100,0.25,30.0,0.015,0.1,5,ok,1,-17.01,-17.01,-17.01,-11.24,16.19,10.0,0.05,-64876.51,10,10.0,976
784,16,12,5,200,0.15,30.0,0.015,0.1,5,ok,1,-17.01,-17.01,-17.01,-11.24,16.16,10.0,0.05,-58451.83,10,10.0,977
1044,24,8,3,200,0.25,30.0,0.015,0.1,5,ok,1,-17.01,-17.01,-17.01,-11.24,16.19,10.0,0.05,-64876.51,10,10.0,978
824,16,16,3,100,0.15,30.0,0.015,0.1,5,ok,1,-17.01,-17.01,-17.01,-11.24,16.16,10.0,0.05,-58451.83,10,10.0,979
1164,24,14,5,200,0.25,30.0,0.015,0.1,5,ok,1,-17.02,-17.02,-17.02,-11.24,16.19,10.0,0.05,-75266.17,10,10.0,980
1124,24,12,5,150,0.25,30.0,0.015,0.1,5,ok,1,-17.02,-17.02,-17.02,-11.24,16.19,10.0,0.05,-75266.17,10,10.0,981
279,10,14,3,100,0.3,20.0,0.015,0.1,5,ok,1,-17.17,-17.17,-17.17,-11.24,16.37,10.0,0.05,-64537.4,10,10.0,982
89,8,12,5,100,0.25,20.0,0.015,0.1,5,ok,1,-17.17,-17.17,-17.17,-11.24,16.37,10.0,0.05,-68833.13,10,10.0,983
609,14,12,5,150,0.25,20.0,0.015,0.1,5,ok,1,-17.26,-17.26,-17.26,-11.24,16.44,10.0,0.05,-63398.53,10,10.0,984
569,14,10,5,100,0.25,20.0,0.015,0.1,5,ok,1,-17.26,-17.26,-17.26,-11.24,16.44,10.0,0.05,-63398.53,10,10.0,985
529,14,8,3,200,0.25,20.0,0.015,0.1,5,ok,1,-17.26,-17.26,-17.26,-11.24,16.44,10.0,0.05,-63398.53,10,10.0,986
419,12,12,3,150,0.2,20.0,0.015,0.1,5,ok,1,-17.26,-17.26,-17.26,-11.24,16.44,10.0,0.05,-63398.53,10,10.0,987
379,12,10,3,100,0.2,20.0,0.015,0.1,5,ok,1,-17.26,-17.26,-17.26,-11.24,16.44,10.0,0.05,-63398.53,10,10.0,988
499,12,16,5,100,0.2,20.0,0.015,0.1,5,ok,1,-17.27,-17.27,-17.27,-11.24,16.45,10.0,0.05,-66555.84,10,10.0,989
149,8,16,3,200,0.15,20.0,0.015,0.1,5,ok,1,-17.27,-17.27,-17.27,-11.24,16.45,10.0,0.05,-66555.84,10,10.0,990
109,8,14,3,150,0.15,20.0,0.015,0.1,5,ok,1,-17.27,-17.27,-17.27,-11.24,16.45,10.0,0.05,-66555.84,10,10.0,991
69,8,12,3,100,0.15,20.0,0.015,0.1,5,ok,1,-17.27,-17.27,-17.27,-11.24,16.45,10.0,0.05,-69530.84,10,10.0,992
649,14,14,5,200,0.25,20.0,0.015,0.1,5,ok,1,-17.27,-17.27,-17.27,-11.24,16.45,10.0,0.05,-66555.84,10,10.0,993
459,12,14,3,200,0.2,20.0,0.015,0.1,5,ok,1,-17.27,-17.27,-17.27,-11.24,16.45,10.0,0.05,-66555.84,10,10.0,994
29,8,8,5,200,0.15,20.0,0.015,0.1,5,ok,1,-17.27,-17.27,-17.27,-11.24,16.45,10.0,0.05,-69530.84,10,10.0,995
202,10,8,5,200,0.2,20.0,0.025,0.075,3,ok,1,-17.8,-17.8,-17.8,-3.52,16.6,14.3,0.27,-79410.69,14,14.0,996
392,12,10,3,200,0.25,20.0,0.025,0.075,3,ok,1,-17.81,-17.81,-17.81,-3.52,16.61,14.3,0.27,-87900.96,14,14.0,997
322,10,16,3,200,0.2,20.0,0.025,0.075,3,ok,1,-17.81,-17.81,-17.81,-3.52,16.61,14.3,0.27,-87900.96,14,14.0,998
582,14,10,5,200,0.3,20.0,0.025,0.075,3,ok,1,-17.81,-17.81,-17.81,-3.52,16.61,14.3,0.27,-87900.96,14,14.0,999
352,12,8,3,150,0.25,20.0,0.025,0.075,3,ok,1,-17.81,-17.81,-17.81,-3.52,16.6,14.3,0.27,-82027.21,14,14.0,1000
242,10,12,3,100,0.2,20.0,0.025,0.075,3,ok,1,-17.81,-17.81,-17.81,-3.52,16.61,14.3,0.27,-87900.96,14,14.0,1001
512,12,16,5,200,0.25,20.0,0.025,0.075,3,ok,1,-17.81,-17.81,-17.81,-3.52,16.61,14.3,0.27,-87900.96,14,14.0,1002
282,10,14,3,150,0.2,20.0,0.025,0.075,3,ok,1,-17.81,-17.81,-17.81,-3.52,16.61,14.3,0.27,-87900.96,14,14.0,1003
622,14,14,3,100,0.3,20.0,0.025,0.075,3,ok,1,-17.82,-17.82,-17.82,-3.52,16.61,14.3,0.27,-90950.94,14,14.0,1004
662,14,16,3,150,0.3,20.0,0.025,0.075,3,ok,1,-17.82,-17.82,-17.82,-3.52,16.61,14.3,0.27,-90950.94,14,14.0,1005
432,12,12,5,100,0.25,20.0,0.025,0.075,3,ok,1,-17.82,-17.82,-17.82,-3.52,16.61,14.3,0.27,-90950.94,14,14.0,1006
472,12,14,5,150,0.25,20.0,0.025,0.075,3,ok,1,-17.82,-17.82,-17.82,-3.52,16.61,14.3,0.27,-90950.94,14,14.0,1007
542,14,8,5,150,0.3,20.0,0.025,0.075,3,ok,1,-17.83,-17.83,-17.83,-3.52,16.62,14.3,0.27,-92499.16,14,14.0,1008
12,8,8,3,200,0.15,20.0,0.025,0.075,3,ok,1,-17.85,-17.85,-17.85,-3.52,16.65,14.3,0.26,-80520.9,14,14.0,1009
122,8,14,5,100,0.2,20.0,0.025,0.075,3,ok,1,-17.85,-17.85,-17.85,-3.52,16.65,14.3,0.27,-104048.75,14,14.0,1010
162,8,16,5,150,0.2,20.0,0.025,0.075,3,ok,1,-17.85,-17.85,-17.85,-3.52,16.65,14.3,0.27,-104048.75,14,14.0,1011
92,8,12,5,150,0.15,20.0,0.025,0.075,3,ok,1,-17.86,-17.86,-17.86,-3.52,16.67,14.3,0.26,-89553.69,14,14.0,1012
52,8,10,5,100,0.15,20.0,0.025,0.075,3,ok,1,-17.86,-17.86,-17.86,-3.52,16.67,14.3,0.26,-89553.69,14,14.0,1013
132,8,14,5,200,0.15,20.0,0.025,0.075,3,ok,1,-17.86,-17.86,-17.86,-3.52,16.67,14.3,0.26,-89553.69,14,14.0,1014
312,10,16,3,100,0.25,20.0,0.025,0.075,3,ok,1,-17.89,-17.89,-17.89,-3.52,16.68,14.3,0.26,-96614.43,14,14.0,1015
422,12,12,3,150,0.3,20.0,0.025,0.075,3,ok,1,-17.9,-17.9,-17.9,-3.52,16.7,14.3,0.26,-93203.92,14,14.0,1016
382,12,10,3,100,0.3,20.0,0.025,0.075,3,ok,1,-17.9,-17.9,-17.9,-3.52,16.7,14.3,0.26,-93203.92,14,14.0,1017
102,8,12,5,200,0.3,20.0,0.025,0.075,3,ok,1,-17.9,-17.9,-17.9,-3.52,16.7,14.3,0.27,-100124.87,14,14.0,1018
62,8,10,5,150,0.3,20.0,0.025,0.075,3,ok,1,-17.93,-17.93,-17.93,-3.52,16.71,14.3,0.26,-86515.39,14,14.0,1019
182,10,8,3,150,0.3,20.0,0.025,0.075,3,ok,1,-17.95,-17.95,-17.95,-3.52,16.74,14.3,0.26,-79463.2,14,14.0,1020
222,10,10,3,200,0.3,20.0,0.025,0.075,3,ok,1,-17.95,-17.95,-17.95,-3.52,16.74,14.3,0.26,-86047.68,14,14.0,1021
636,14,14,5,100,0.2,15.0,0.03,0.05,5,ok,1,-18.13,-18.13,-18.13,-2.32,24.44,27.3,0.44,-99005.1,11,11.0,1022
596,14,12,3,200,0.2,15.0,0.03,0.05,5,ok,1,-18.13,-18.13,-18.13,-2.32,24.44,27.3,0.44,-99005.1,11,11.0,1023
1026,20,16,5,200,0.25,15.0,0.03,0.05,5,ok,1,-18.13,-18.13,-18.13,-2.32,24.44,27.3,0.44,-99005.1,11,11.0,1024
946,20,12,5,100,0.25,15.0,0.03,0.05,5,ok,1,-18.13,-18.13,-18.13,-2.32,24.44,27.3,0.44,-99005.1,11,11.0,1025
